game_id,won,vp
0,false,4
1,false,3
2,false,4
3,true,10
4,true,10
5,true,10
6,true,10
7,true,11
8,false,9
9,false,7
10,true,10
11,true,10
12,false,3
13,false,2
14,false,2
15,false,2
16,true,10
17,false,7
18,true,10
19,true,10
20,true,10
21,true,10
22,true,10
23,true,10
24,true,11
25,false,3
26,true,10
27,false,2
28,false,3
29,true,10
30,true,11
31,true,10
32,true,10
33,true,10
34,false,5
35,false,2
36,false,4
37,false,2
38,true,10
39,false,3
40,false,5
41,true,10
42,false,2
43,true,10
44,false,4
45,true,10
46,false,3
47,true,10
48,false,6
49,false,9
50,false,4
51,true,10
52,true,10
53,true,10
54,true,10
55,true,10
56,false,8
57,true,10
58,true,10
59,true,10
60,false,2
61,true,10
62,false,3
63,true,11
64,true,10
65,false,6
66,false,7
67,false,3
68,true,11
69,false,2
70,true,10
71,false,4
72,true,11
73,true,10
74,false,9
75,true,10
76,true,10
77,true,11
78,false,3
79,true,10
80,true,10
81,false,3
82,true,10
83,true,10
84,true,11
85,true,10
86,false,2
87,true,10
88,true,10
89,false,6
90,true,10
91,true,10
92,true,10
93,true,10
94,true,10
95,true,10
96,false,2
97,false,2
98,false,9
99,false,3
100,true,10
101,false,5
102,true,10
103,true,10
104,false,3
105,false,9
106,true,11
107,true,10
108,true,10
109,true,10
110,false,2
111,false,2
112,true,10
113,true,10
114,false,3
115,true,10
116,true,10
117,true,10
118,true,10
119,true,10
120,false,7
121,true,10
122,false,2
123,false,4
124,true,10
125,true,10
126,false,7
127,true,10
128,false,4
129,true,10
130,true,11
131,false,6
132,true,10
133,false,5
134,true,11
135,false,3
136,true,10
137,false,4
138,false,7
139,false,4
140,true,10
141,false,8
142,true,11
143,false,4
144,false,2
145,true,10
146,true,10
147,false,5
148,true,10
149,false,9
150,true,10
151,false,9
152,false,3
153,true,10
154,false,4
155,true,10
156,false,2
157,false,3
158,false,3
159,false,2
160,true,11
161,true,11
162,true,10
163,true,10
164,false,8
165,false,2
166,true,10
167,true,10
168,true,10
169,false,2
170,false,2
171,true,10
172,false,2
173,true,10
174,true,10
175,true,10
176,false,2
177,true,10
178,true,10
179,false,2
180,true,10
181,true,11
182,true,10
183,true,10
184,true,10
185,false,6
186,true,10
187,false,5
188,true,10
189,true,10
190,false,3
191,true,11
192,true,10
193,true,10
194,true,11
195,false,4
196,true,10
197,false,3
198,false,3
199,true,10
200,true,11
201,true,10
202,false,3
203,false,2
204,true,10
205,true,10
206,true,10
207,true,10
208,true,10
209,true,10
210,false,5
211,false,3
212,true,10
213,false,5
214,true,10
215,true,11
216,false,5
217,false,4
218,false,6
219,true,10
220,false,2
221,true,10
222,true,10
223,false,6
224,true,10
225,false,2
226,true,10
227,true,10
228,false,5
229,true,10
230,true,10
231,true,10
232,true,10
233,false,6
234,false,6
235,false,4
236,true,10
237,false,6
238,false,7
239,false,7
240,true,10
241,false,7
242,false,4
243,true,10
244,true,10
245,true,10
246,true,10
247,false,3
248,true,11
249,false,3
250,false,7
251,true,10
252,false,7
253,true,10
254,true,10
255,false,5
256,false,2
257,true,10
258,true,10
259,false,2
260,true,10
261,true,10
262,false,2
263,true,10
264,false,2
265,true,10
266,false,3
267,false,2
268,false,4
269,true,11
270,true,10
271,false,6
272,true,10
273,false,2
274,true,10
275,true,10
276,true,10
277,false,7
278,false,6
279,true,10
280,true,10
281,true,10
282,false,5
283,true,10
284,false,3
285,true,10
286,false,4
287,true,10
288,false,2
289,false,5
290,true,11
291,true,10
292,true,11
293,false,2
294,true,10
295,false,3
296,false,2
297,true,10
298,true,10
299,false,8
300,false,7
301,true,10
302,true,10
303,true,10
304,true,10
305,false,5
306,false,2
307,true,10
308,true,10
309,true,10
310,true,10
311,false,4
312,false,3
313,false,2
314,false,7
315,false,2
316,false,8
317,true,10
318,true,10
319,true,10
320,false,2
321,true,10
322,true,10
323,false,2
324,false,4
325,true,10
326,false,3
327,true,10
328,false,3
329,true,10
330,true,11
331,true,11
332,false,2
333,false,2
334,false,7
335,false,7
336,true,10
337,true,10
338,false,3
339,false,2
340,false,4
341,false,3
342,true,10
343,true,10
344,true,11
345,false,3
346,false,2
347,true,10
348,false,5
349,true,11
350,true,10
351,true,10
352,true,10
353,false,8
354,false,2
355,false,3
356,false,3
357,false,3
358,true,10
359,false,5
360,true,10
361,true,10
362,false,3
363,false,3
364,true,10
365,false,7
366,false,4
367,false,3
368,false,6
369,false,2
370,false,5
371,false,5
372,true,10
373,true,10
374,true,10
375,true,10
376,true,10
377,false,4
378,true,10
379,true,10
380,false,3
381,false,5
382,true,10
383,true,10
384,true,10
385,true,10
386,false,4
387,false,3
388,false,9
389,true,10
390,false,9
391,false,2
392,false,6
393,true,10
394,false,7
395,true,10
396,false,4
397,true,10
398,false,9
399,false,5
400,false,7
401,false,3
402,true,10
403,false,2
404,false,2
405,false,3
406,false,3
407,true,10
408,true,10
409,false,2
410,true,10
411,true,10
412,false,4
413,false,2
414,true,10
415,true,10
416,true,10
417,true,10
418,true,10
419,false,2
420,false,3
421,false,2
422,true,10
423,true,10
424,true,10
425,true,11
426,true,10
427,false,3
428,false,3
429,true,10
430,false,4
431,true,11
432,false,6
433,true,10
434,false,4
435,true,11
436,true,10
437,true,10
438,false,3
439,true,11
440,true,10
441,false,7
442,false,6
443,false,2
444,false,2
445,false,2
446,false,3
447,true,11
448,true,10
449,false,2
450,true,10
451,false,4
452,true,11
453,true,11
454,true,10
455,false,7
456,false,4
457,true,10
458,false,6
459,false,2
460,true,10
461,true,10
462,false,2
463,true,10
464,true,10
465,true,10
466,false,3
467,true,10
468,false,3
469,true,10
470,false,3
