game_id,won,vp
0,false,2
1,false,5
2,true,10
3,false,5
4,false,9
5,false,6
6,false,2
7,false,2
8,true,10
9,true,10
10,false,2
11,false,3
12,true,10
13,false,4
14,false,4
15,true,10
16,false,7
17,false,4
18,true,10
19,true,10
20,true,10
21,true,10
22,false,2
23,true,10
24,false,2
25,true,10
26,false,6
27,true,10
28,false,4
29,false,2
30,true,10
31,true,10
32,false,4
33,true,10
34,true,11
35,true,10
36,true,10
37,true,10
38,false,3
39,false,3
40,true,10
41,false,5
42,false,5
43,false,8
44,false,3
45,true,10
46,true,10
47,true,10
48,true,10
49,true,10
50,false,3
51,true,10
52,true,11
53,false,2
54,false,7
55,false,5
56,false,9
57,false,3
58,false,4
59,true,10
60,false,4
61,false,3
62,true,10
63,false,2
64,true,10
65,false,9
66,true,10
67,false,4
68,true,10
69,false,4
70,false,6
71,false,5
72,false,5
73,true,10
74,false,2
75,false,6
76,true,10
77,true,10
78,false,6
79,false,3
80,false,3
81,false,3
82,true,10
83,false,8
84,false,3
85,false,2
86,false,3
87,true,10
88,false,6
89,true,10
90,false,9
91,false,2
92,true,10
93,true,10
94,false,6
95,false,3
96,false,6
97,false,9
98,false,2
99,false,3
100,true,11
101,false,6
102,true,10
103,true,10
104,false,3
105,true,10
106,true,11
107,false,3
108,false,3
109,true,10
110,true,10
111,false,3
112,false,5
113,false,3
114,true,10
115,true,10
116,false,4
117,false,3
118,true,10
119,false,3
120,true,10
121,true,10
122,true,10
123,true,10
124,false,2
125,false,9
126,true,10
127,false,5
128,false,5
129,true,10
130,true,11
131,true,10
132,false,2
133,true,10
134,false,4
135,true,10
136,true,10
137,false,5
138,true,10
139,false,7
140,true,10
141,true,10
142,false,4
143,false,7
144,true,10
145,true,10
146,false,2
147,false,2
148,false,4
149,false,2
150,true,10
151,false,2
152,true,10
153,false,3
154,false,2
155,true,10
156,false,9
157,false,6
158,false,4
159,false,3
160,false,4
161,false,2
162,false,2
163,false,4
164,true,10
165,false,2
166,false,4
167,false,3
168,false,9
169,false,3
170,true,10
171,true,10
172,false,2
173,false,3
174,true,11
175,false,8
176,false,6
177,false,2
178,true,11
179,false,3
180,false,3
181,false,2
182,false,2
183,true,10
184,true,10
185,false,3
186,true,11
187,false,3
188,true,10
189,true,10
190,true,10
191,true,10
192,true,10
193,false,5
194,false,8
195,false,2
196,true,10
197,true,10
198,true,10
199,true,10
200,true,10
201,false,4
202,false,9
203,false,6
204,false,4
205,true,10
206,false,2
207,true,10
208,false,5
209,false,4
210,true,11
211,false,8
212,false,3
213,true,10
214,true,10
215,false,2
216,false,4
217,false,9
218,true,10
219,false,4
220,false,5
221,false,8
222,false,2
223,true,10
224,true,11
225,false,4
226,true,10
227,false,5
228,true,10
229,false,9
230,true,10
231,false,5
232,true,10
233,true,10
234,false,4
235,false,2
236,true,10
237,false,4
238,false,2
239,false,7
240,true,11
241,false,3
242,false,4
243,false,2
244,true,10
245,false,4
246,true,10
247,true,11
248,false,6
249,false,9
250,true,11
251,true,10
252,false,2
253,false,2
254,true,10
255,false,3
256,true,10
257,true,10
258,false,2
259,true,10
260,true,10
261,false,2
262,true,10
263,true,11
264,false,2
265,false,5
266,true,10
267,false,4
268,true,10
269,false,3
270,false,2
271,true,11
272,true,11
273,false,3
274,false,2
275,false,8
276,true,10
277,false,3
278,false,5
279,false,3
280,false,5
281,true,10
282,false,5
283,true,10
284,true,10
285,false,3
286,true,10
287,false,2
288,true,10
289,true,10
290,true,10
291,false,3
292,true,10
293,true,10
294,false,2
295,false,5
296,true,10
297,true,10
298,false,3
299,true,10
300,true,10
301,false,5
302,true,10
303,false,9
304,true,10
305,true,10
306,true,10
307,false,9
308,true,10
309,false,4
310,true,10
311,true,10
312,false,7
313,false,2
314,true,10
315,false,5
316,false,3
317,false,2
318,false,6
319,false,4
320,true,10
321,true,10
322,false,5
323,false,6
324,false,3
325,true,10
326,true,10
327,true,10
328,true,10
329,true,10
330,true,10
331,true,10
332,false,5
333,true,10
334,true,10
335,false,2
336,true,10
337,false,3
338,true,10
339,true,10
340,true,10
341,false,5
342,true,10
343,true,10
344,true,10
345,false,5
346,false,2
347,true,10
348,false,2
349,false,7
350,true,10
351,true,10
352,false,2
353,false,4
354,false,3
355,false,3
356,false,2
357,true,10
358,false,5
359,false,2
360,true,11
361,false,3
362,true,10
363,false,3
364,true,10
365,false,4
366,true,10
367,false,4
368,false,9
369,true,10
370,false,5
371,false,4
372,true,10
373,false,4
374,false,8
375,false,2
376,false,8
377,true,10
378,true,11
379,true,10
380,false,2
381,false,2
382,true,10
383,true,10
384,false,9
385,false,6
386,false,6
387,false,3
388,true,10
389,false,2
390,true,10
391,false,3
392,false,3
393,false,7
394,true,10
395,true,10
396,true,10
397,true,11
398,false,2
399,false,9
400,false,4
401,true,11
402,false,5
403,false,3
404,false,2
405,false,7
406,false,4
407,true,10
408,false,2
409,false,4
410,true,11
411,true,10
412,false,5
413,false,4
414,false,2
415,true,10
416,false,2
417,true,10
418,true,10
419,false,7
420,false,3
421,false,8
422,true,10
423,false,2
424,false,3
425,true,10
426,true,10
427,false,7
428,false,6
429,true,10
430,false,2
431,true,10
432,false,3
433,true,10
434,false,3
435,true,10
436,true,10
437,true,11
438,true,10
439,false,3
440,true,10
441,true,10
442,false,5
443,false,3
444,true,10
445,false,2
446,true,10
447,false,4
448,false,6
449,true,10
450,true,10
451,false,7
452,false,2
453,false,3
454,false,3
455,true,11
456,false,4
457,false,3
458,true,10
459,false,3
460,true,10
461,true,10
462,true,10
463,true,11
464,false,7
465,true,10
466,true,10
467,true,10
468,false,5
469,false,2
470,false,6
471,true,10
472,false,5
473,true,10
474,false,5
475,false,9
476,true,10
477,true,10
478,true,10
479,true,10
480,false,6
481,true,10
482,true,10
483,true,10
484,false,7
485,false,9
486,false,2
487,false,4
488,false,3
489,true,10
490,true,10
491,true,10
492,true,10
493,true,10
494,false,4
495,true,10
496,false,2
497,false,3
498,false,4
499,false,2
