game_id,won,vp
0,true,10
1,true,10
2,true,10
3,true,10
4,true,10
5,true,10
6,false,5
7,true,11
8,false,6
9,true,10
10,true,10
11,false,3
12,true,10
13,true,10
14,true,10
15,true,10
16,true,10
17,false,3
18,true,10
19,false,2
20,false,4
21,true,10
22,false,4
23,true,10
24,true,10
25,false,2
26,true,10
27,true,10
28,false,6
29,true,10
30,false,3
31,true,10
32,true,10
33,false,5
34,false,4
35,true,10
36,true,11
37,false,3
38,true,10
39,false,2
40,false,2
41,false,4
42,true,10
43,true,10
44,false,2
45,true,10
46,false,3
47,true,10
48,true,10
49,false,2
50,true,10
51,false,7
52,false,2
53,false,8
54,false,4
55,true,10
56,true,10
57,true,10
58,true,10
59,false,3
60,false,5
61,false,6
62,false,2
63,false,6
64,true,10
65,true,10
66,false,5
67,false,4
68,false,6
69,false,7
70,false,6
71,false,9
72,true,10
73,false,6
74,true,10
75,false,2
76,false,4
77,true,10
78,true,10
79,false,3
80,true,10
81,false,7
82,true,10
83,true,10
84,false,9
85,true,11
86,true,10
87,false,4
88,true,10
89,true,10
90,false,2
91,false,8
92,true,10
93,true,10
94,false,4
95,true,11
96,true,10
97,true,10
98,false,3
99,true,10
100,false,5
101,true,10
102,true,10
103,true,10
104,false,2
105,false,2
106,false,5
107,false,2
108,false,9
109,true,10
110,false,7
111,true,10
112,false,6
113,true,10
114,false,2
115,true,10
116,false,4
117,false,8
118,true,10
119,false,6
120,false,2
121,true,10
122,true,10
123,true,11
124,true,10
125,false,7
126,false,6
127,true,10
128,false,4
129,true,10
130,false,7
131,true,10
132,true,10
133,true,10
134,true,10
135,false,2
136,true,10
137,false,2
138,true,10
139,true,10
140,true,10
141,true,10
142,true,10
143,true,10
144,true,10
145,true,11
146,true,10
147,true,10
148,false,2
149,true,10
150,false,6
151,false,2
152,false,4
153,false,6
154,false,6
155,false,7
156,false,6
157,true,10
158,true,10
159,true,10
160,false,2
161,false,3
162,true,11
163,false,2
164,false,4
165,false,7
166,true,10
167,true,10
168,true,10
169,false,3
170,true,10
171,true,10
172,true,10
173,true,10
174,true,10
175,false,2
176,true,10
177,false,3
178,true,10
179,false,3
180,true,10
181,false,3
182,true,10
183,true,11
184,false,3
185,true,10
186,false,4
187,true,10
188,false,8
189,true,10
190,false,2
191,false,2
192,false,4
193,true,10
194,true,10
195,false,4
196,true,10
197,false,3
198,false,2
199,false,4
200,false,8
201,true,10
202,true,10
203,false,4
204,false,6
205,true,10
206,false,2
207,true,10
208,true,10
209,false,7
210,true,10
211,false,3
212,true,10
213,true,10
214,false,7
215,true,10
216,false,2
217,true,10
218,false,5
219,false,5
220,false,3
221,false,2
222,true,10
223,true,10
224,false,9
225,false,3
226,true,10
227,false,6
228,false,2
229,false,7
230,true,10
231,false,5
232,false,2
233,false,2
234,false,9
235,false,9
236,false,6
237,false,2
238,true,10
239,true,10
240,false,2
241,false,8
242,true,10
243,true,10
244,false,8
245,true,10
246,false,3
247,true,10
248,false,2
249,false,7
250,true,10
251,true,10
252,true,10
253,true,11
254,false,2
255,true,10
256,false,3
257,false,4
258,false,2
259,false,8
260,true,10
261,true,10
262,false,9
263,true,10
264,false,4
265,true,10
266,false,7
267,false,5
268,true,10
269,false,3
270,false,2
271,false,4
272,true,10
