game_id,won,vp
0,true,10
1,true,11
2,false,6
3,true,10
4,false,4
5,true,10
6,false,4
7,false,2
8,false,7
9,true,10
10,true,10
11,false,4
12,false,2
13,false,5
14,true,10
15,true,10
16,true,10
17,true,10
18,false,2
19,false,3
20,true,10
21,true,10
22,false,3
23,true,10
24,true,10
25,true,10
26,false,2
27,true,10
28,true,10
29,true,10
30,false,2
31,false,7
32,true,10
33,true,10
34,true,10
35,false,6
36,true,10
37,false,2
38,true,10
39,true,10
40,false,5
41,true,10
42,true,10
43,true,10
44,false,4
45,true,10
46,true,10
47,false,2
48,false,2
49,false,4
50,false,7
51,true,10
52,false,5
53,false,8
54,true,10
55,true,10
56,false,5
57,false,9
58,true,11
59,false,6
60,false,7
61,false,4
62,true,10
63,true,10
64,false,7
65,false,2
66,false,9
67,true,10
68,true,10
69,false,3
70,false,3
71,true,10
72,true,10
73,true,11
74,false,2
75,true,11
76,true,10
77,true,10
78,false,2
79,false,2
80,false,4
81,true,11
82,false,4
83,false,5
84,true,10
85,true,10
86,false,2
87,true,10
88,false,2
89,false,3
90,false,3
91,false,4
92,false,4
93,false,3
94,false,2
95,true,10
96,true,10
97,true,10
98,true,10
99,false,2
100,false,4
101,false,2
102,false,2
103,true,10
104,true,10
105,false,6
106,true,10
107,false,3
108,true,10
109,false,7
110,true,10
111,true,10
112,true,10
113,true,10
114,false,4
115,true,10
116,false,4
117,false,5
118,false,5
119,false,2
120,true,10
121,false,4
122,false,2
123,true,10
124,true,10
125,false,4
126,true,10
127,true,10
128,false,2
129,true,10
130,false,2
131,true,10
132,true,10
133,false,8
134,true,10
135,false,6
136,true,10
137,true,10
138,true,10
139,false,2
140,true,10
141,true,10
142,false,5
143,true,10
144,true,10
145,false,9
146,true,10
147,false,2
148,false,2
149,false,2
150,true,10
151,true,10
152,false,6
153,true,10
154,true,10
155,true,10
156,true,10
157,true,10
158,false,6
159,true,10
160,false,3
161,false,4
162,false,3
163,true,10
164,false,7
165,false,5
166,false,7
167,false,2
168,true,10
169,false,3
170,true,10
171,false,2
172,false,3
173,false,3
174,false,5
175,false,4
176,true,10
177,true,10
178,true,10
179,false,5
180,true,10
181,true,11
182,false,3
183,false,3
184,true,11
185,true,10
186,false,6
187,true,10
188,false,3
189,false,4
190,true,10
191,true,10
192,true,10
193,false,6
194,true,10
195,false,2
196,false,7
197,true,10
198,true,10
199,true,10
200,true,11
201,true,10
202,false,2
203,true,10
204,false,9
205,true,10
206,false,3
207,false,4
208,false,3
209,true,11
210,false,3
211,true,10
212,true,10
213,true,10
214,false,2
215,true,10
216,false,4
217,true,10
218,false,8
219,false,7
220,false,6
221,false,5
222,true,10
223,false,2
224,true,10
225,true,10
226,true,10
227,false,3
228,true,10
229,true,10
230,true,10
231,false,2
232,false,2
233,true,11
234,false,3
235,false,4
236,false,2
237,false,5
238,true,10
239,true,10
240,true,10
241,true,10
242,false,2
243,false,8
244,false,4
245,true,10
246,true,10
247,false,2
248,true,10
249,true,10
250,false,2
251,false,2
252,true,10
253,true,10
254,true,10
255,true,10
256,false,7
257,false,4
258,true,10
259,true,10
260,false,6
261,true,10
262,true,10
263,true,10
264,false,5
265,false,4
266,true,10
267,false,6
268,false,6
269,false,7
270,false,2
271,false,4
272,true,10
273,false,2
274,true,11
275,true,11
276,false,7
277,true,11
278,false,3
279,true,10
280,false,2
281,true,10
282,false,2
283,false,6
284,false,4
285,false,2
286,false,3
287,true,10
288,true,10
289,true,11
290,false,8
291,true,10
292,true,10
293,true,10
294,true,10
295,true,10
296,false,2
297,false,5
298,true,10
299,true,10
300,false,2
301,false,8
302,true,10
303,false,8
304,true,10
305,false,7
306,true,10
307,true,10
308,false,7
309,false,3
310,true,10
311,false,7
312,false,8
313,true,10
314,true,10
315,false,7
316,false,4
317,true,11
318,true,10
319,false,6
320,false,3
321,true,10
322,false,9
323,false,7
324,false,5
325,false,7
326,true,11
327,false,3
328,true,10
329,false,3
330,true,10
331,true,11
332,true,10
333,true,11
334,true,10
335,false,2
336,true,10
337,true,10
338,true,10
339,false,4
340,false,5
341,true,10
342,false,4
343,true,10
344,false,2
345,false,9
346,false,9
347,false,5
348,true,11
349,false,3
350,false,2
351,true,10
352,true,10
353,false,6
354,false,3
355,false,2
356,true,10
357,true,10
358,true,10
359,false,2
360,false,3
361,false,4
362,true,10
363,true,10
364,true,10
365,false,2
366,true,10
367,false,5
368,false,2
369,false,3
370,false,3
371,false,2
372,false,2
373,false,3
374,true,10
375,false,9
376,true,10
377,false,7
378,false,2
379,true,10
380,false,9
381,true,10
382,false,3
383,false,2
384,false,6
385,true,10
386,false,7
387,false,5
388,false,2
389,true,10
390,false,2
391,false,3
392,false,2
393,true,10
394,true,10
395,false,9
396,true,10
397,false,2
398,false,3
399,false,6
400,true,10
401,true,10
402,false,4
403,false,6
404,false,5
405,false,5
