game_id,won,vp
0,true,10
1,true,10
2,false,2
3,false,6
4,true,10
5,false,3
6,true,10
7,true,10
8,false,5
9,false,5
10,false,5
11,false,3
12,true,10
13,false,4
14,false,2
15,true,10
16,false,2
17,false,4
18,true,10
19,true,10
20,false,2
21,false,3
22,true,10
23,false,3
24,true,10
25,false,4
26,true,10
27,true,10
28,true,10
29,false,2
30,false,2
31,false,3
32,true,10
33,true,10
34,true,10
35,true,10
36,true,10
37,true,10
38,true,10
39,false,5
40,true,10
41,true,10
42,false,6
43,true,10
44,true,10
45,true,10
46,true,10
47,false,3
48,false,5
49,true,10
50,false,7
51,false,4
52,false,5
53,false,2
54,true,10
55,true,10
56,true,10
57,false,4
58,false,3
59,false,6
60,false,4
61,false,4
62,true,10
63,false,2
64,true,10
65,true,10
66,false,8
67,true,11
68,false,4
69,true,10
70,true,10
71,true,10
72,true,10
73,false,3
74,true,10
75,true,10
76,false,4
77,false,3
78,false,5
79,false,4
80,false,4
81,false,7
82,false,4
83,false,5
84,true,10
85,false,5
86,true,10
87,false,2
88,true,10
89,false,2
90,false,3
91,false,2
92,true,10
93,true,10
94,true,10
95,true,10
96,false,5
97,false,5
98,false,3
99,true,10
100,false,4
101,false,2
102,true,10
103,true,10
104,false,2
105,false,4
106,false,3
107,false,3
108,true,10
109,false,3
110,false,9
111,false,9
112,false,4
113,true,10
114,true,10
115,true,10
116,true,10
117,true,10
118,false,3
119,true,10
120,true,10
121,true,11
122,false,2
123,false,2
124,false,2
125,true,10
126,false,2
127,false,4
128,true,10
129,true,10
130,true,10
131,true,10
132,true,10
133,false,7
134,true,10
135,false,2
136,false,6
137,false,4
138,false,5
139,true,10
140,true,10
141,true,10
142,true,10
143,true,10
144,true,10
145,true,10
146,true,10
147,false,4
148,false,8
149,true,10
150,false,7
151,false,3
152,true,10
153,true,10
154,false,5
155,true,10
156,true,10
157,false,8
158,false,2
159,true,10
160,true,11
161,true,10
162,false,2
163,false,2
164,true,10
165,true,10
166,false,2
167,true,10
168,true,10
169,true,10
170,true,10
171,false,2
172,true,10
173,false,5
174,false,2
175,false,6
176,false,8
177,false,2
178,false,3
179,false,4
180,true,10
181,false,4
182,true,10
183,false,3
184,true,10
185,true,10
186,true,10
187,false,4
188,true,10
189,false,2
190,false,9
191,false,9
192,true,10
193,true,10
194,false,5
195,true,11
196,true,10
197,false,4
198,false,4
199,false,2
200,true,10
201,false,2
202,false,6
203,false,4
204,true,10
205,false,2
206,true,10
207,false,2
208,false,7
209,false,6
210,true,11
211,false,3
212,true,10
213,true,10
214,false,7
215,false,7
216,true,10
217,true,10
218,true,10
219,true,10
220,true,10
221,true,10
222,true,10
223,true,10
224,false,7
225,false,4
226,false,2
227,false,3
228,false,4
229,false,5
230,false,3
231,true,10
232,true,10
233,false,5
234,false,5
235,false,6
236,true,10
237,false,2
238,false,4
239,false,5
240,true,10
241,false,3
242,true,10
243,false,2
244,true,10
245,false,3
246,true,10
247,true,10
248,false,4
249,true,10
250,true,10
251,true,10
252,true,11
253,false,5
254,false,6
255,true,10
256,true,11
257,true,11
258,false,2
259,true,10
260,false,2
261,true,10
262,true,10
263,false,4
264,false,2
265,true,10
266,true,10
267,true,10
268,true,10
269,true,10
270,true,11
271,false,3
272,true,10
