game_id,won,vp
0,false,5
1,true,11
2,false,3
3,true,10
4,true,10
5,true,10
6,false,2
7,true,10
8,true,10
9,true,10
10,true,11
11,true,10
12,false,9
13,false,4
14,true,10
15,true,10
16,true,10
17,false,2
18,true,10
19,true,10
20,true,10
21,false,4
22,false,6
23,false,2
24,true,10
25,true,10
26,false,9
27,false,2
28,true,10
29,true,11
30,true,10
31,false,5
32,true,10
33,false,6
34,false,4
35,false,7
36,false,6
37,false,4
38,false,7
39,true,10
40,false,8
41,false,5
42,false,4
43,true,10
44,false,4
45,true,10
46,false,6
47,true,10
48,false,5
49,true,10
50,true,10
51,true,10
52,true,10
53,true,11
54,true,10
55,true,10
56,false,4
57,false,3
58,false,7
59,true,10
60,true,10
61,false,4
62,false,2
63,false,5
64,false,2
65,true,10
66,true,10
67,true,10
68,true,10
69,true,11
70,true,10
71,false,4
72,false,2
73,false,4
74,false,8
75,true,10
76,true,10
77,true,10
78,false,4
79,true,10
80,true,11
81,false,9
82,true,10
83,true,10
84,false,7
85,false,6
86,false,5
87,true,10
88,false,3
89,true,10
90,false,2
91,true,10
92,true,11
93,false,4
94,false,5
95,false,2
96,true,10
97,true,10
98,true,10
99,false,8
100,false,2
101,false,2
102,false,2
103,false,4
104,true,10
105,true,10
106,true,10
107,false,3
108,true,10
109,true,11
110,true,10
111,false,5
112,false,3
113,false,4
114,true,10
115,false,7
116,true,10
117,false,9
118,true,10
119,true,10
120,true,10
121,false,9
122,false,5
123,false,4
124,false,4
125,false,8
126,false,3
127,false,3
128,false,2
129,false,5
130,true,10
131,false,5
132,false,2
133,true,10
134,false,3
135,true,10
136,true,10
137,false,9
138,false,6
139,false,8
140,false,3
141,false,8
142,true,10
143,true,10
144,true,10
145,true,10
146,false,5
147,false,3
148,true,10
149,false,7
150,true,10
151,true,10
152,false,5
153,false,4
154,false,3
155,true,10
156,false,3
157,true,10
158,false,3
159,true,10
160,true,11
161,true,10
162,true,10
163,false,2
164,true,11
165,true,10
166,true,10
167,true,10
168,true,10
169,true,10
170,false,3
171,true,10
172,false,4
173,false,6
174,false,5
175,true,10
176,false,2
177,false,5
178,true,10
179,false,5
180,false,7
181,false,2
182,false,4
183,false,3
184,false,2
185,false,4
186,true,10
187,false,5
188,true,10
189,true,10
190,false,2
191,true,10
192,false,3
193,true,10
194,true,10
195,true,10
196,true,10
197,true,10
198,false,4
199,true,10
200,false,2
201,false,5
202,false,4
203,true,10
204,false,3
205,true,10
206,false,4
207,true,10
208,false,5
209,true,10
210,false,2
211,false,9
212,false,6
213,false,5
214,true,10
215,false,6
216,false,2
217,true,10
218,false,9
219,false,4
220,true,10
221,true,10
222,true,10
223,false,2
224,true,11
225,false,3
226,false,5
227,false,7
228,false,9
229,false,2
230,false,3
231,true,10
232,true,10
233,true,10
234,true,10
235,false,4
236,true,10
237,true,10
238,true,10
239,false,5
240,false,6
241,false,9
242,false,5
243,false,9
244,false,2
245,false,3
246,true,10
247,true,10
248,true,10
249,true,10
250,false,7
251,true,10
252,true,10
253,false,2
